Corte de informacin: Abril 2022 Precios por litro (Moneda nacional),,,,,,,,,,,,,,,,,,
Entidad federativa,Gasolina mnimo 87 octanos,Ao reporte,Mes,,Entidad federativa,Gasolina mnimo 91 octanos,Ao reporte,Mes,,Entidad federativa,Disel,Ao reporte,Mes,,FechaCalendario,Gasolina mnimo 87 octanos,Gasolina mnimo 91 octanos,Disel
Tamaulipas,18.08,2021,6,,Tamaulipas,20.50,2021,6,,Tamaulipas,21.04,2021,6,,17/11/2021,20.03,22.22,21.60
Tamaulipas,18.31,2021,7,,Tamaulipas,20.29,2021,7,,Tamaulipas,21.14,2021,7,,18/11/2021,20.07,22.25,21.63
Tamaulipas,18.39,2021,8,,Tamaulipas,20.42,2021,8,,Tamaulipas,21.31,2021,8,,19/11/2021,20.06,22.24,21.62
Tamaulipas,18.22,2021,9,,Tamaulipas,20.52,2021,9,,Tamaulipas,21.38,2021,9,,20/11/2021,20.06,22.23,21.63
Tamaulipas,17.83,2021,10,,Tamaulipas,20.45,2021,10,,Tamaulipas,21.21,2021,10,,21/11/2021,20.05,22.23,21.63
Tamaulipas,17.88,2021,11,,Tamaulipas,20.57,2021,11,,Tamaulipas,21.15,2021,11,,22/11/2021,20.06,22.23,21.63
Tamaulipas,17.96,2021,12,,Tamaulipas,20.45,2021,12,,Tamaulipas,21.26,2021,12,,23/11/2021,20.05,22.22,21.62
Tamaulipas,18.23,2022,1,,Tamaulipas,20.55,2022,1,,Tamaulipas,21.54,2022,1,,24/11/2021,20.06,22.23,21.63
Tamaulipas,18.56,2022,2,,Tamaulipas,20.56,2022,2,,Tamaulipas,21.57,2022,2,,25/11/2021,20.13,22.30,21.70
Tamaulipas,18.98,2022,3,,Tamaulipas,21.02,2022,3,,Tamaulipas,22.16,2022,3,,26/11/2021,20.20,22.34,21.75
Tamaulipas,19.39,2022,4,,Tamaulipas,21.41,2022,4,,Tamaulipas,22.94,2022,4,,27/11/2021,20.23,22.36,21.77
Tlaxcala,15.79,2017,1,,Tlaxcala,17.56,2017,1,,Tlaxcala,16.86,2017,1,,28/11/2021,20.24,22.36,21.78
Tlaxcala,15.84,2017,2,,Tlaxcala,17.60,2017,2,,Tlaxcala,16.90,2017,2,,29/11/2021,20.26,22.38,21.79
Tlaxcala,15.70,2017,3,,Tlaxcala,17.46,2017,3,,Tlaxcala,16.74,2017,3,,30/11/2021,20.30,22.41,21.82
Tlaxcala,15.72,2017,4,,Tlaxcala,17.45,2017,4,,Tlaxcala,16.67,2017,4,,01/12/2021,20.28,22.40,21.79
Tlaxcala,15.62,2017,5,,Tlaxcala,17.37,2017,5,,Tlaxcala,16.55,2017,5,,02/12/2021,20.23,22.37,21.75
Tlaxcala,15.52,2017,6,,Tlaxcala,17.24,2017,6,,Tlaxcala,16.37,2017,6,,03/12/2021,20.15,22.33,21.71
Tlaxcala,15.45,2017,7,,Tlaxcala,17.14,2017,7,,Tlaxcala,16.25,2017,7,,04/12/2021,20.11,22.33,21.69
Tlaxcala,15.52,2017,8,,Tlaxcala,17.21,2017,8,,Tlaxcala,16.30,2017,8,,05/12/2021,20.11,22.35,21.69
Tlaxcala,15.74,2017,9,,Tlaxcala,17.46,2017,9,,Tlaxcala,16.55,2017,9,,06/12/2021,20.09,22.35,21.68
Tlaxcala,15.87,2017,10,,Tlaxcala,17.55,2017,10,,Tlaxcala,16.74,2017,10,,07/12/2021,20.06,22.33,21.66
Tlaxcala,15.95,2017,11,,Tlaxcala,17.65,2017,11,,Tlaxcala,16.86,2017,11,,08/12/2021,20.06,22.30,21.66
Tlaxcala,16.03,2017,12,,Tlaxcala,17.72,2017,12,,Tlaxcala,16.96,2017,12,,09/12/2021,20.10,22.31,21.67
Tlaxcala,16.59,2018,1,,Tlaxcala,18.22,2018,1,,Tlaxcala,17.50,2018,1,,10/12/2021,20.10,22.33,21.69
Tlaxcala,17.29,2018,2,,Tlaxcala,18.78,2018,2,,Tlaxcala,18.23,2018,2,,11/12/2021,20.16,22.38,21.75
Tlaxcala,17.51,2018,3,,Tlaxcala,18.89,2018,3,,Tlaxcala,18.48,2018,3,,12/12/2021,20.18,22.38,21.76
Tlaxcala,17.59,2018,4,,Tlaxcala,18.94,2018,4,,Tlaxcala,18.57,2018,4,,13/12/2021,20.22,22.41,21.79
Tlaxcala,17.74,2018,5,,Tlaxcala,19.06,2018,5,,Tlaxcala,18.69,2018,5,,14/12/2021,20.26,22.44,21.82
Tlaxcala,17.97,2018,6,,Tlaxcala,19.28,2018,6,,Tlaxcala,18.91,2018,6,,15/12/2021,20.28,22.45,21.83
Tlaxcala,18.38,2018,7,,Tlaxcala,19.72,2018,7,,Tlaxcala,19.30,2018,7,,16/12/2021,20.29,22.46,21.84
Tlaxcala,18.93,2018,8,,Tlaxcala,20.31,2018,8,,Tlaxcala,19.82,2018,8,,17/12/2021,20.32,22.48,21.85
Tlaxcala,19.13,2018,9,,Tlaxcala,20.51,2018,9,,Tlaxcala,20.07,2018,9,,18/12/2021,20.34,22.49,21.86
Tlaxcala,19.32,2018,10,,Tlaxcala,20.72,2018,10,,Tlaxcala,20.38,2018,10,,19/12/2021,20.34,22.50,21.86
Tlaxcala,19.31,2018,11,,Tlaxcala,20.71,2018,11,,Tlaxcala,20.58,2018,11,,20/12/2021,20.35,22.50,21.87
Tlaxcala,18.92,2018,12,,Tlaxcala,20.28,2018,12,,Tlaxcala,20.41,2018,12,,21/12/2021,20.35,22.50,21.86
Tlaxcala,18.55,2019,1,,Tlaxcala,19.58,2019,1,,Tlaxcala,20.39,2019,1,,22/12/2021,20.33,22.49,21.85
Tlaxcala,19.00,2019,2,,Tlaxcala,19.42,2019,2,,Tlaxcala,21.37,2019,2,,23/12/2021,20.34,22.50,21.86
Tlaxcala,19.61,2019,3,,Tlaxcala,20.40,2019,3,,Tlaxcala,21.36,2019,3,,24/12/2021,20.36,22.52,21.89
Tlaxcala,19.39,2019,4,,Tlaxcala,20.60,2019,4,,Tlaxcala,21.09,2019,4,,25/12/2021,20.38,22.53,21.90
Tlaxcala,19.34,2019,5,,Tlaxcala,20.61,2019,5,,Tlaxcala,20.99,2019,5,,26/12/2021,20.38,22.53,21.90
Tlaxcala,19.11,2019,6,,Tlaxcala,20.57,2019,6,,Tlaxcala,20.78,2019,6,,27/12/2021,20.40,22.55,21.92
Tlaxcala,19.26,2019,7,,Tlaxcala,20.59,2019,7,,Tlaxcala,20.86,2019,7,,28/12/2021,20.45,22.59,21.96
Tlaxcala,19.23,2019,8,,Tlaxcala,20.65,2019,8,,Tlaxcala,20.87,2019,8,,29/12/2021,20.49,22.59,21.99
Tlaxcala,19.33,2019,9,,Tlaxcala,20.64,2019,9,,Tlaxcala,20.91,2019,9,,30/12/2021,20.51,22.61,22.02
Tlaxcala,19.32,2019,10,,Tlaxcala,20.61,2019,10,,Tlaxcala,20.88,2019,10,,31/12/2021,20.53,22.62,22.04
Tlaxcala,19.33,2019,11,,Tlaxcala,20.37,2019,11,,Tlaxcala,20.86,2019,11,,01/01/2022,20.55,22.63,22.05
Tlaxcala,19.40,2019,12,,Tlaxcala,20.33,2019,12,,Tlaxcala,20.98,2019,12,,02/01/2022,20.55,22.63,22.05
Tlaxcala,19.47,2020,1,,Tlaxcala,20.27,2020,1,,Tlaxcala,21.06,2020,1,,03/01/2022,20.56,22.64,22.05
Tlaxcala,19.32,2020,2,,Tlaxcala,19.85,2020,2,,Tlaxcala,20.61,2020,2,,04/01/2022,20.59,22.65,22.06
Tlaxcala,17.55,2020,3,,Tlaxcala,18.30,2020,3,,Tlaxcala,19.52,2020,3,,05/01/2022,20.60,22.67,22.07
Tlaxcala,14.51,2020,4,,Tlaxcala,15.36,2020,4,,Tlaxcala,18.24,2020,4,,06/01/2022,20.60,22.68,22.08
Tlaxcala,15.94,2020,5,,Tlaxcala,16.25,2020,5,,Tlaxcala,17.65,2020,5,,07/01/2022,20.61,22.70,22.10
Tlaxcala,17.43,2020,6,,Tlaxcala,17.52,2020,6,,Tlaxcala,18.29,2020,6,,08/01/2022,20.61,22.70,22.11
Tlaxcala,18.33,2020,7,,Tlaxcala,18.43,2020,7,,Tlaxcala,18.98,2020,7,,09/01/2022,20.61,22.70,22.12
Tlaxcala,18.24,2020,8,,Tlaxcala,18.34,2020,8,,Tlaxcala,18.99,2020,8,,10/01/2022,20.62,22.70,22.13
Tlaxcala,18.14,2020,9,,Tlaxcala,18.22,2020,9,,Tlaxcala,18.58,2020,9,,11/01/2022,20.62,22.71,22.14
Tlaxcala,18.06,2020,10,,Tlaxcala,18.21,2020,10,,Tlaxcala,18.31,2020,10,,12/01/2022,20.61,22.72,22.15
Tlaxcala,17.59,2020,11,,Tlaxcala,17.86,2020,11,,Tlaxcala,18.21,2020,11,,13/01/2022,20.63,22.72,22.16
Tlaxcala,17.73,2020,12,,Tlaxcala,18.02,2020,12,,Tlaxcala,18.69,2020,12,,14/01/2022,20.65,22.73,22.16
Tlaxcala,18.81,2021,1,,Tlaxcala,19.10,2021,1,,Tlaxcala,19.46,2021,1,,15/01/2022,20.66,22.74,22.17
Tlaxcala,19.61,2021,2,,Tlaxcala,20.08,2021,2,,Tlaxcala,20.43,2021,2,,16/01/2022,20.66,22.74,22.17
Tlaxcala,19.80,2021,3,,Tlaxcala,21.23,2021,3,,Tlaxcala,21.01,2021,3,,17/01/2022,20.66,22.74,22.18
Tlaxcala,19.78,2021,4,,Tlaxcala,21.48,2021,4,,Tlaxcala,21.07,2021,4,,18/01/2022,20.67,22.76,22.19
Tlaxcala,19.79,2021,5,,Tlaxcala,21.59,2021,5,,Tlaxcala,21.24,2021,5,,19/01/2022,20.67,22.76,22.19
Tlaxcala,19.88,2021,6,,Tlaxcala,21.69,2021,6,,Tlaxcala,21.33,2021,6,,20/01/2022,20.68,22.77,22.20
Tlaxcala,20.00,2021,7,,Tlaxcala,21.84,2021,7,,Tlaxcala,21.38,2021,7,,21/01/2022,20.69,22.77,22.21
Tlaxcala,19.91,2021,8,,Tlaxcala,21.87,2021,8,,Tlaxcala,21.40,2021,8,,22/01/2022,20.69,22.78,22.21
Tlaxcala,19.68,2021,9,,Tlaxcala,21.85,2021,9,,Tlaxcala,21.19,2021,9,,23/01/2022,20.69,22.78,22.21
Tlaxcala,19.59,2021,10,,Tlaxcala,21.82,2021,10,,Tlaxcala,21.08,2021,10,,24/01/2022,20.70,22.79,22.21
Tlaxcala,19.44,2021,11,,Tlaxcala,21.72,2021,11,,Tlaxcala,20.92,2021,11,,25/01/2022,20.70,22.79,22.22
Tlaxcala,19.68,2021,12,,Tlaxcala,21.90,2021,12,,Tlaxcala,21.11,2021,12,,26/01/2022,20.72,22.81,22.23
Tlaxcala,20.13,2022,1,,Tlaxcala,22.23,2022,1,,Tlaxcala,21.61,2022,1,,27/01/2022,20.72,22.81,22.24
Tlaxcala,20.35,2022,2,,Tlaxcala,22.42,2022,2,,Tlaxcala,21.89,2022,2,,28/01/2022,20.72,22.82,22.24
Tlaxcala,20.77,2022,3,,Tlaxcala,22.69,2022,3,,Tlaxcala,22.32,2022,3,,29/01/2022,20.72,22.83,22.25
Tlaxcala,20.98,2022,4,,Tlaxcala,22.94,2022,4,,Tlaxcala,22.60,2022,4,,30/01/2022,20.72,22.83,22.25
Veracruz de Ignacio de la Llave,15.52,2017,1,,Veracruz de Ignacio de la Llave,17.29,2017,1,,Veracruz de Ignacio de la Llave,16.61,2017,1,,31/01/2022,20.72,22.83,22.25
Veracruz de Ignacio de la Llave,15.55,2017,2,,Veracruz de Ignacio de la Llave,17.31,2017,2,,Veracruz de Ignacio de la Llave,16.65,2017,2,,01/02/2022,20.73,22.84,22.25
Veracruz de Ignacio de la Llave,15.44,2017,3,,Veracruz de Ignacio de la Llave,17.20,2017,3,,Veracruz de Ignacio de la Llave,16.50,2017,3,,02/02/2022,20.73,22.85,22.27
Veracruz de Ignacio de la Llave,15.47,2017,4,,Veracruz de Ignacio de la Llave,17.19,2017,4,,Veracruz de Ignacio de la Llave,16.43,2017,4,,03/02/2022,20.74,22.85,22.27
Veracruz de Ignacio de la Llave,15.38,2017,5,,Veracruz de Ignacio de la Llave,17.12,2017,5,,Veracruz de Ignacio de la Llave,16.31,2017,5,,04/02/2022,20.74,22.86,22.28
Veracruz de Ignacio de la Llave,15.28,2017,6,,Veracruz de Ignacio de la Llave,16.98,2017,6,,Veracruz de Ignacio de la Llave,16.13,2017,6,,05/02/2022,20.75,22.87,22.28
Veracruz de Ignacio de la Llave,15.19,2017,7,,Veracruz de Ignacio de la Llave,16.88,2017,7,,Veracruz de Ignacio de la Llave,16.00,2017,7,,06/02/2022,20.74,22.87,22.27
Veracruz de Ignacio de la Llave,15.26,2017,8,,Veracruz de Ignacio de la Llave,16.96,2017,8,,Veracruz de Ignacio de la Llave,16.06,2017,8,,07/02/2022,20.74,22.87,22.26
Veracruz de Ignacio de la Llave,15.49,2017,9,,Veracruz de Ignacio de la Llave,17.21,2017,9,,Veracruz de Ignacio de la Llave,16.31,2017,9,,08/02/2022,20.75,22.87,22.27
Veracruz de Ignacio de la Llave,15.61,2017,10,,Veracruz de Ignacio de la Llave,17.30,2017,10,,Veracruz de Ignacio de la Llave,16.50,2017,10,,09/02/2022,20.75,22.88,22.28
Veracruz de Ignacio de la Llave,15.69,2017,11,,Veracruz de Ignacio de la Llave,17.41,2017,11,,Veracruz de Ignacio de la Llave,16.62,2017,11,,10/02/2022,20.77,22.90,22.30
Veracruz de Ignacio de la Llave,15.82,2017,12,,Veracruz de Ignacio de la Llave,17.52,2017,12,,Veracruz de Ignacio de la Llave,16.76,2017,12,,11/02/2022,20.78,22.92,22.31
Veracruz de Ignacio de la Llave,16.35,2018,1,,Veracruz de Ignacio de la Llave,18.00,2018,1,,Veracruz de Ignacio de la Llave,17.29,2018,1,,12/02/2022,20.82,22.94,22.33
Veracruz de Ignacio de la Llave,16.97,2018,2,,Veracruz de Ignacio de la Llave,18.50,2018,2,,Veracruz de Ignacio de la Llave,17.96,2018,2,,13/02/2022,20.83,22.95,22.32
Veracruz de Ignacio de la Llave,17.20,2018,3,,Veracruz de Ignacio de la Llave,18.65,2018,3,,Veracruz de Ignacio de la Llave,18.21,2018,3,,14/02/2022,20.84,22.95,22.33
Veracruz de Ignacio de la Llave,17.31,2018,4,,Veracruz de Ignacio de la Llave,18.73,2018,4,,Veracruz de Ignacio de la Llave,18.31,2018,4,,15/02/2022,20.87,22.96,22.34
Veracruz de Ignacio de la Llave,17.47,2018,5,,Veracruz de Ignacio de la Llave,18.87,2018,5,,Veracruz de Ignacio de la Llave,18.46,2018,5,,16/02/2022,20.90,22.98,22.36
Veracruz de Ignacio de la Llave,17.68,2018,6,,Veracruz de Ignacio de la Llave,19.08,2018,6,,Veracruz de Ignacio de la Llave,18.67,2018,6,,17/02/2022,20.93,22.99,22.38
Veracruz de Ignacio de la Llave,18.02,2018,7,,Veracruz de Ignacio de la Llave,19.42,2018,7,,Veracruz de Ignacio de la Llave,19.00,2018,7,,18/02/2022,20.95,23.00,22.37
Veracruz de Ignacio de la Llave,18.55,2018,8,,Veracruz de Ignacio de la Llave,19.96,2018,8,,Veracruz de Ignacio de la Llave,19.52,2018,8,,19/02/2022,20.95,23.00,22.36
Veracruz de Ignacio de la Llave,18.79,2018,9,,Veracruz de Ignacio de la Llave,20.19,2018,9,,Veracruz de Ignacio de la Llave,19.79,2018,9,,20/02/2022,20.95,23.00,22.36
Veracruz de Ignacio de la Llave,18.98,2018,10,,Veracruz de Ignacio de la Llave,20.40,2018,10,,Veracruz de Ignacio de la Llave,20.07,2018,10,,21/02/2022,20.95,23.00,22.35
Veracruz de Ignacio de la Llave,18.94,2018,11,,Veracruz de Ignacio de la Llave,20.38,2018,11,,Veracruz de Ignacio de la Llave,20.24,2018,11,,22/02/2022,20.93,23.01,22.33
Veracruz de Ignacio de la Llave,18.64,2018,12,,Veracruz de Ignacio de la Llave,20.08,2018,12,,Veracruz de Ignacio de la Llave,20.10,2018,12,,23/02/2022,20.93,23.02,22.32
Veracruz de Ignacio de la Llave,18.31,2019,1,,Veracruz de Ignacio de la Llave,19.57,2019,1,,Veracruz de Ignacio de la Llave,20.03,2019,1,,24/02/2022,20.92,23.02,22.31
Veracruz de Ignacio de la Llave,18.65,2019,2,,Veracruz de Ignacio de la Llave,19.36,2019,2,,Veracruz de Ignacio de la Llave,20.82,2019,2,,25/02/2022,20.93,23.04,22.32
Veracruz de Ignacio de la Llave,19.17,2019,3,,Veracruz de Ignacio de la Llave,20.00,2019,3,,Veracruz de Ignacio de la Llave,21.04,2019,3,,26/02/2022,20.97,23.06,22.40
Veracruz de Ignacio de la Llave,19.02,2019,4,,Veracruz de Ignacio de la Llave,20.12,2019,4,,Veracruz de Ignacio de la Llave,20.84,2019,4,,27/02/2022,20.98,23.09,22.42
Veracruz de Ignacio de la Llave,18.92,2019,5,,Veracruz de Ignacio de la Llave,20.10,2019,5,,Veracruz de Ignacio de la Llave,20.76,2019,5,,28/02/2022,21.00,23.09,22.44
Veracruz de Ignacio de la Llave,18.81,2019,6,,Veracruz de Ignacio de la Llave,20.09,2019,6,,Veracruz de Ignacio de la Llave,20.58,2019,6,,01/03/2022,21.01,23.10,22.47
Veracruz de Ignacio de la Llave,18.88,2019,7,,Veracruz de Ignacio de la Llave,20.16,2019,7,,Veracruz de Ignacio de la Llave,20.63,2019,7,,02/03/2022,21.04,23.12,22.50
Veracruz de Ignacio de la Llave,18.84,2019,8,,Veracruz de Ignacio de la Llave,20.18,2019,8,,Veracruz de Ignacio de la Llave,20.59,2019,8,,03/03/2022,21.14,23.14,22.54
Veracruz de Ignacio de la Llave,18.91,2019,9,,Veracruz de Ignacio de la Llave,20.18,2019,9,,Veracruz de Ignacio de la Llave,20.62,2019,9,,04/03/2022,21.18,23.14,22.57
Veracruz de Ignacio de la Llave,18.90,2019,10,,Veracruz de Ignacio de la Llave,20.18,2019,10,,Veracruz de Ignacio de la Llave,20.60,2019,10,,05/03/2022,21.20,23.16,22.59
Veracruz de Ignacio de la Llave,18.87,2019,11,,Veracruz de Ignacio de la Llave,20.07,2019,11,,Veracruz de Ignacio de la Llave,20.55,2019,11,,06/03/2022,21.20,23.16,22.60
Veracruz de Ignacio de la Llave,19.00,2019,12,,Veracruz de Ignacio de la Llave,20.10,2019,12,,Veracruz de Ignacio de la Llave,20.67,2019,12,,07/03/2022,21.21,23.17,22.61
Veracruz de Ignacio de la Llave,19.10,2020,1,,Veracruz de Ignacio de la Llave,20.12,2020,1,,Veracruz de Ignacio de la Llave,20.79,2020,1,,08/03/2022,21.23,23.18,22.63
Veracruz de Ignacio de la Llave,19.01,2020,2,,Veracruz de Ignacio de la Llave,19.82,2020,2,,Veracruz de Ignacio de la Llave,20.59,2020,2,,09/03/2022,21.24,23.20,22.66
Veracruz de Ignacio de la Llave,17.47,2020,3,,Veracruz de Ignacio de la Llave,18.29,2020,3,,Veracruz de Ignacio de la Llave,19.65,2020,3,,10/03/2022,21.27,23.22,22.68
Veracruz de Ignacio de la Llave,14.75,2020,4,,Veracruz de Ignacio de la Llave,15.65,2020,4,,Veracruz de Ignacio de la Llave,18.50,2020,4,,11/03/2022,21.29,23.25,22.70
Veracruz de Ignacio de la Llave,15.84,2020,5,,Veracruz de Ignacio de la Llave,16.34,2020,5,,Veracruz de Ignacio de la Llave,18.14,2020,5,,12/03/2022,21.29,23.26,22.72
Veracruz de Ignacio de la Llave,17.22,2020,6,,Veracruz de Ignacio de la Llave,17.39,2020,6,,Veracruz de Ignacio de la Llave,18.65,2020,6,,13/03/2022,21.29,23.25,22.72
Veracruz de Ignacio de la Llave,18.25,2020,7,,Veracruz de Ignacio de la Llave,18.42,2020,7,,Veracruz de Ignacio de la Llave,19.23,2020,7,,14/03/2022,21.30,23.24,22.73
Veracruz de Ignacio de la Llave,18.30,2020,8,,Veracruz de Ignacio de la Llave,18.48,2020,8,,Veracruz de Ignacio de la Llave,19.28,2020,8,,15/03/2022,21.29,23.25,22.75
Veracruz de Ignacio de la Llave,18.29,2020,9,,Veracruz de Ignacio de la Llave,18.48,2020,9,,Veracruz de Ignacio de la Llave,19.03,2020,9,,16/03/2022,21.31,23.26,22.76
Veracruz de Ignacio de la Llave,18.10,2020,10,,Veracruz de Ignacio de la Llave,18.31,2020,10,,Veracruz de Ignacio de la Llave,18.72,2020,10,,17/03/2022,21.31,23.25,22.76
Veracruz de Ignacio de la Llave,17.70,2020,11,,Veracruz de Ignacio de la Llave,17.96,2020,11,,Veracruz de Ignacio de la Llave,18.54,2020,11,,18/03/2022,21.31,23.26,22.78
Veracruz de Ignacio de la Llave,17.86,2020,12,,Veracruz de Ignacio de la Llave,18.14,2020,12,,Veracruz de Ignacio de la Llave,18.92,2020,12,,19/03/2022,21.31,23.27,22.78
Veracruz de Ignacio de la Llave,18.84,2021,1,,Veracruz de Ignacio de la Llave,19.10,2021,1,,Veracruz de Ignacio de la Llave,19.69,2021,1,,20/03/2022,21.31,23.27,22.79
Veracruz de Ignacio de la Llave,19.65,2021,2,,Veracruz de Ignacio de la Llave,20.06,2021,2,,Veracruz de Ignacio de la Llave,20.59,2021,2,,21/03/2022,21.31,23.27,22.79
Veracruz de Ignacio de la Llave,20.00,2021,3,,Veracruz de Ignacio de la Llave,21.19,2021,3,,Veracruz de Ignacio de la Llave,21.27,2021,3,,22/03/2022,21.32,23.28,22.79
Veracruz de Ignacio de la Llave,20.14,2021,4,,Veracruz de Ignacio de la Llave,21.50,2021,4,,Veracruz de Ignacio de la Llave,21.44,2021,4,,23/03/2022,21.32,23.29,22.80
Veracruz de Ignacio de la Llave,20.21,2021,5,,Veracruz de Ignacio de la Llave,21.70,2021,5,,Veracruz de Ignacio de la Llave,21.66,2021,5,,24/03/2022,21.33,23.29,22.80
Veracruz de Ignacio de la Llave,20.19,2021,6,,Veracruz de Ignacio de la Llave,21.74,2021,6,,Veracruz de Ignacio de la Llave,21.69,2021,6,,25/03/2022,21.33,23.30,22.82
Veracruz de Ignacio de la Llave,20.22,2021,7,,Veracruz de Ignacio de la Llave,21.80,2021,7,,Veracruz de Ignacio de la Llave,21.78,2021,7,,26/03/2022,21.35,23.32,22.83
Veracruz de Ignacio de la Llave,20.26,2021,8,,Veracruz de Ignacio de la Llave,21.91,2021,8,,Veracruz de Ignacio de la Llave,21.87,2021,8,,27/03/2022,21.35,23.32,22.84
Veracruz de Ignacio de la Llave,20.29,2021,9,,Veracruz de Ignacio de la Llave,21.99,2021,9,,Veracruz de Ignacio de la Llave,21.92,2021,9,,28/03/2022,21.36,23.33,22.85
Veracruz de Ignacio de la Llave,20.26,2021,10,,Veracruz de Ignacio de la Llave,21.99,2021,10,,Veracruz de Ignacio de la Llave,21.94,2021,10,,29/03/2022,21.38,23.35,22.87
Veracruz de Ignacio de la Llave,20.15,2021,11,,Veracruz de Ignacio de la Llave,21.91,2021,11,,Veracruz de Ignacio de la Llave,21.85,2021,11,,30/03/2022,21.39,23.36,22.90
Veracruz de Ignacio de la Llave,20.32,2021,12,,Veracruz de Ignacio de la Llave,22.02,2021,12,,Veracruz de Ignacio de la Llave,21.97,2021,12,,31/03/2022,21.39,23.38,22.92
Veracruz de Ignacio de la Llave,20.67,2022,1,,Veracruz de Ignacio de la Llave,22.31,2022,1,,Veracruz de Ignacio de la Llave,22.30,2022,1,,01/04/2022,21.42,23.39,22.94
Veracruz de Ignacio de la Llave,20.84,2022,2,,Veracruz de Ignacio de la Llave,22.48,2022,2,,Veracruz de Ignacio de la Llave,22.50,2022,2,,02/04/2022,21.59,23.49,22.96
Veracruz de Ignacio de la Llave,21.07,2022,3,,Veracruz de Ignacio de la Llave,22.66,2022,3,,Veracruz de Ignacio de la Llave,22.74,2022,3,,03/04/2022,21.59,23.50,22.97
Veracruz de Ignacio de la Llave,21.25,2022,4,,Veracruz de Ignacio de la Llave,22.86,2022,4,,Veracruz de Ignacio de la Llave,22.94,2022,4,,04/04/2022,21.58,23.47,22.99
Yucatn,15.44,2017,1,,Yucatn,17.21,2017,1,,Yucatn,16.52,2017,1,,05/04/2022,21.42,23.36,23.00
Yucatn,15.42,2017,2,,Yucatn,17.18,2017,2,,Yucatn,16.49,2017,2,,06/04/2022,21.42,23.36,23.02
Yucatn,15.34,2017,3,,Yucatn,17.10,2017,3,,Yucatn,16.38,2017,3,,07/04/2022,21.42,23.36,23.04
Yucatn,15.36,2017,4,,Yucatn,17.09,2017,4,,Yucatn,16.32,2017,4,,08/04/2022,21.42,23.37,23.05
Yucatn,15.26,2017,5,,Yucatn,17.03,2017,5,,Yucatn,16.20,2017,5,,09/04/2022,21.43,23.37,23.08
Yucatn,15.17,2017,6,,Yucatn,16.90,2017,6,,Yucatn,16.02,2017,6,,10/04/2022,21.42,23.37,23.08
Yucatn,15.09,2017,7,,Yucatn,16.80,2017,7,,Yucatn,15.90,2017,7,,11/04/2022,21.43,23.37,23.09
Yucatn,15.16,2017,8,,Yucatn,16.87,2017,8,,Yucatn,15.95,2017,8,,12/04/2022,21.44,23.38,23.11
Yucatn,15.38,2017,9,,Yucatn,17.12,2017,9,,Yucatn,16.19,2017,9,,13/04/2022,21.46,23.41,23.13
Yucatn,15.50,2017,10,,Yucatn,17.21,2017,10,,Yucatn,16.38,2017,10,,14/04/2022,21.47,23.42,23.15
Yucatn,15.59,2017,11,,Yucatn,17.30,2017,11,,Yucatn,16.50,2017,11,,15/04/2022,21.47,23.42,23.16
Yucatn,15.73,2017,12,,Yucatn,17.43,2017,12,,Yucatn,16.64,2017,12,,16/04/2022,21.46,23.42,23.17
Yucatn,16.33,2018,1,,Yucatn,17.94,2018,1,,Yucatn,17.22,2018,1,,17/04/2022,21.46,23.42,23.17
Yucatn,16.88,2018,2,,Yucatn,18.45,2018,2,,Yucatn,17.88,2018,2,,18/04/2022,21.46,23.42,23.18
Yucatn,17.14,2018,3,,Yucatn,18.66,2018,3,,Yucatn,18.18,2018,3,,19/04/2022,21.47,23.43,23.19
Yucatn,17.25,2018,4,,Yucatn,18.76,2018,4,,Yucatn,18.28,2018,4,,20/04/2022,21.47,23.43,23.20
Yucatn,17.39,2018,5,,Yucatn,18.89,2018,5,,Yucatn,18.41,2018,5,,21/04/2022,21.48,23.44,23.21
Yucatn,17.63,2018,6,,Yucatn,19.12,2018,6,,Yucatn,18.65,2018,6,,22/04/2022,21.48,23.44,23.22
Yucatn,18.08,2018,7,,Yucatn,19.55,2018,7,,Yucatn,19.09,2018,7,,23/04/2022,21.48,23.45,23.22
Yucatn,18.78,2018,8,,Yucatn,20.24,2018,8,,Yucatn,19.74,2018,8,,24/04/2022,21.48,23.44,23.22
Yucatn,19.05,2018,9,,Yucatn,20.50,2018,9,,Yucatn,20.02,2018,9,,25/04/2022,21.49,23.45,23.23
Yucatn,19.20,2018,10,,Yucatn,20.64,2018,10,,Yucatn,20.22,2018,10,,26/04/2022,21.49,23.46,23.24
Yucatn,19.21,2018,11,,Yucatn,20.66,2018,11,,Yucatn,20.36,2018,11,,27/04/2022,21.50,23.47,23.25
Yucatn,18.82,2018,12,,Yucatn,20.29,2018,12,,Yucatn,20.25,2018,12,,28/04/2022,21.50,23.47,23.26
Yucatn,18.52,2019,1,,Yucatn,19.69,2019,1,,Yucatn,20.20,2019,1,,29/04/2022,21.50,23.47,23.26
Yucatn,19.32,2019,2,,Yucatn,19.88,2019,2,,Yucatn,21.38,2019,2,,30/04/2022,21.50,23.47,23.26
Yucatn,19.93,2019,3,,Yucatn,21.01,2019,3,,Yucatn,21.38,2019,3,,,,,
Yucatn,19.29,2019,4,,Yucatn,20.60,2019,4,,Yucatn,20.96,2019,4,,,,,
Yucatn,19.16,2019,5,,Yucatn,20.58,2019,5,,Yucatn,20.84,2019,5,,,,,
